time,x,y,z,yaw,throttle,roll_rate,pitch_rate,yaw_rate,x_ref,y_ref,z_ref,yaw_ref,mpc_time,ctrl_callback_time_history,metadata
5.245208740234375e-06,-0.09662345051765442,-0.0791795626282692,-0.23867343366146088,-0.08666718894684818,-0.6246626166965575,0.6196979757164761,-0.6197652780995974,0.5544974792527325,0.0,0.0,-0.6,0.0,0.01600170135498047,0.022693395614624023,Hardware
0.02331852912902832,-0.09662345051765442,-0.0791795626282692,-0.23867343366146088,-0.08666718894684818,-0.6246626166965575,0.6196979757164761,-0.6197652780995974,0.5544974792527325,0.0,0.0,-0.6,0.0,0.001528024673461914,0.00619196891784668,1x Speed
0.03361701965332031,-0.09663024544715881,-0.07917705923318863,-0.23867717385292053,-0.08665721123113718,-0.6245552794013478,0.6264251877521969,-0.6155958202184341,0.554428622809338,0.0,0.0,-0.6,0.0,0.007850408554077148,0.01205587387084961,Horizon:3.0
0.04844236373901367,-0.09663638472557068,-0.07917443662881851,-0.238682821393013,-0.0866481946141848,-0.6244631261169246,0.6241995305265334,-0.6203802618524282,0.5543779685194931,0.0,0.0,-0.6,0.0,0.006960868835449219,0.012092113494873047,Num Steps:20
0.06230497360229492,-0.09663638472557068,-0.07917443662881851,-0.238682821393013,-0.0866481946141848,-0.6244631261169246,0.6241995305265334,-0.6203802618524282,0.5543779685194931,0.0,0.0,-0.6,0.0,0.0011527538299560547,0.0057756900787353516,No Pyjoules
0.07122993469238281,-0.09664168953895569,-0.07918089628219604,-0.23869922757148743,-0.08663388423475789,-0.6240102106353551,0.6281032127541304,-0.6133795445969754,0.5542851749533558,0.0,0.0,-0.6,0.0,0.005768537521362305,0.01041412353515625,0
0.08414244651794434,-0.09664168953895569,-0.07918089628219604,-0.23869922757148743,-0.08663388423475789,-0.6240102106353551,0.6281032127541304,-0.6133795445969754,0.5542851749533558,0.0,0.0,-0.6,0.0,0.001714944839477539,0.0067708492279052734,0
0.0947113037109375,-0.09665968269109726,-0.07919686287641525,-0.23873203992843628,-0.0866482059337261,-0.624283092621683,0.6376521176747658,-0.6250447790966495,0.5543792544017834,0.0,0.0,-0.6,0.0,0.00873112678527832,0.013390779495239258,0
0.11209940910339355,-0.09669698774814606,-0.07921581715345383,-0.2388058751821518,-0.08602258838950437,-0.6237449347475312,0.6379599483644816,-0.6273408289500614,0.5503824752279299,0.0,0.0,-0.6,0.0,0.007157802581787109,0.011864185333251953,0
0.12692570686340332,-0.09663022309541702,-0.07926817983388901,-0.2389601320028305,-0.08437748464564383,-0.6231124024620789,0.6491701801284581,-0.5690919835991506,0.5398850661453652,0.0,0.0,-0.6,0.0,0.00772547721862793,0.012984752655029297,0
0.14152097702026367,-0.09663022309541702,-0.07926817983388901,-0.2389601320028305,-0.08437748464564383,-0.6231124024620789,0.6491701801284581,-0.5690919835991506,0.5398850661453652,0.0,0.0,-0.6,0.0,0.0013461112976074219,0.005526304244995117,0
0.15029573440551758,-0.09625576436519623,-0.07930538803339005,-0.23919296264648438,-0.08351513481715833,-0.6217738455828506,0.5866954830912721,-0.4857696884751172,0.5343963168395371,0.0,0.0,-0.6,0.0,0.007565021514892578,0.013035297393798828,0
0.1648106575012207,-0.095488041639328,-0.07913218438625336,-0.23965615034103394,-0.08267745327677678,-0.6181091959796517,0.5182913962399617,-0.37076737349698285,0.5290623263800025,0.0,0.0,-0.6,0.0,0.008161783218383789,0.01269674301147461,0
0.18023920059204102,-0.095488041639328,-0.07913218438625336,-0.23965615034103394,-0.08267745327677678,-0.6181091959796517,0.5182913962399617,-0.37076737349698285,0.5290623263800025,0.0,0.0,-0.6,0.0,0.0011353492736816406,0.005392789840698242,0
